chr	strand	region	polyA_site	sense gene	leaf tpm	seed tpm	tair_EST	8K	PACdb	MPSS
Chr4	-	3UTR	15068938	AT4G30970	1	0	0	0	0	0
Chr4	-	3UTR	15079232	AT4G30980	2	0	0	0	0	1
Chr4	+	3UTR	15097970	AT4G30990	2	24	0	0	0	1
Chr4	+	3UTR	15100552	AT4G30993	11	63	0	0	0	1
Chr4	+	3UTR	15100061	AT4G30993	0	2	0	0	0	0
Chr4	+	3UTR	15102644	AT4G30996	4	0	0	0	0	1
Chr4	+	3UTR	15102677	AT4G30996	176	4	0	1	0	1
Chr4	+	3UTR	15102763	AT4G30996	2	0	0	0	0	1
Chr4	+	3UTR	15108566	AT4G31010	1	35	0	1	1	1
Chr4	+	3UTR	15108523	AT4G31010	0	10	0	0	0	1
Chr4	-	3UTR	15111488	AT4G31040	8	0	0	1	0	0
Chr4	-	3UTR	15111539	AT4G31040	20	0	0	0	0	0
Chr4	-	3UTR	15111659	AT4G31040	10	0	0	0	0	0
Chr4	-	3UTR	15111693	AT4G31040	1	0	0	0	0	0
Chr4	+	3UTR	15115574	AT4G31050	1	0	0	0	0	1
Chr4	+	3UTR	15115636	AT4G31050	1	0	0	1	0	1
Chr4	+	3UTR	15117651	AT4G31060	1	0	0	0	0	1
Chr4	+	3UTR	15117588	AT4G31060	1	0	0	0	0	1
Chr4	+	3UTR	15117542	AT4G31060	2	0	0	0	0	1
Chr4	+	3UTR	15123594	AT4G31080	1	0	0	0	0	1
Chr4	+	3UTR	15123468	AT4G31080	5	0	0	0	0	1
Chr4	+	3UTR	15123441	AT4G31080	16	8	0	0	0	1
Chr4	+	3UTR	15123389	AT4G31080	53	4	0	0	0	1
Chr4	+	3UTR	15123343	AT4G31080	10	4	0	0	0	1
Chr4	+	3UTR	15126533	AT4G31100	1	0	0	0	0	0
Chr4	+	3UTR	15130000	AT4G31110	1	0	0	0	0	1
Chr4	+	3UTR	15129963	AT4G31110	1	0	0	0	0	1
Chr4	+	3UTR	15131990	AT4G31115	3	2	0	0	0	1
Chr4	+	3UTR	15132036	AT4G31115	3	0	0	0	0	1
Chr4	-	3UTR	15132075	AT4G31120	3	4	0	0	1	0
Chr4	-	3UTR	15136936	AT4G31130	0	2	0	0	0	1
Chr4	+	3UTR	15143391	AT4G31140	3	0	0	0	0	1
Chr4	+	3UTR	15143339	AT4G31140	1	2	0	0	0	1
Chr4	+	3UTR	15143314	AT4G31140	9	22	0	0	0	1
Chr4	+	3UTR	15143225	AT4G31140	2	0	0	0	0	1
Chr4	-	3UTR	15143591	AT4G31150	2	0	1	0	0	1
Chr4	-	3UTR	15143531	AT4G31150	7	0	0	0	0	1
Chr4	-	3UTR	15143504	AT4G31150	4	2	0	0	0	1
Chr4	+	3UTR	15152968	AT4G31160	0	2	0	0	0	1
Chr4	+	3UTR	15153040	AT4G31160	1	34	0	0	0	1
Chr4	+	3UTR	15153139	AT4G31160	0	2	0	0	0	1
Chr4	-	3UTR	15153475	AT4G31170	0	38	0	0	0	1
Chr4	-	3UTR	15153329	AT4G31170	1	10	1	0	0	1
Chr4	-	3UTR	15153294	AT4G31170	0	8	0	0	0	1
Chr4	-	3UTR	15153230	AT4G31170	0	12	0	0	0	1
Chr4	-	3UTR	15153180	AT4G31170	0	2	0	0	1	1
Chr4	+	3UTR	15159563	AT4G31180	22	0	0	0	0	1
Chr4	+	3UTR	15159534	AT4G31180	10	0	0	0	0	1
Chr4	+	3UTR	15159501	AT4G31180	68	8	1	0	1	1
Chr4	-	3UTR	15162200	AT4G31200	2	8	0	0	0	1
Chr4	-	3UTR	15162175	AT4G31200	1	6	0	0	0	1
Chr4	+	3UTR	15172738	AT4G31210	4	2	0	0	0	0
Chr4	-	3UTR	15176454	AT4G31240	9	24	0	1	0	1
Chr4	-	3UTR	15176514	AT4G31240	3	18	0	0	0	1
Chr4	-	3UTR	15179040	AT4G31250	3	0	0	0	0	1
Chr4	-	3UTR	15179066	AT4G31250	5	0	0	0	0	1
Chr4	-	3UTR	15183258	AT4G31270	0	2	0	0	0	1
Chr4	-	3UTR	15183214	AT4G31270	2	8	0	0	0	1
Chr4	+	3UTR	15188443	AT4G31290	3	2	0	0	1	1
Chr4	+	3UTR	15188398	AT4G31290	1	0	1	0	0	1
Chr4	+	3UTR	15188365	AT4G31290	2	4	1	1	0	1
Chr4	+	3UTR	15191089	AT4G31300	50	92	1	1	1	1
Chr4	+	3UTR	15191119	AT4G31300	32	32	1	0	1	1
Chr4	+	3UTR	15191144	AT4G31300	2	2	1	0	0	1
Chr4	+	3UTR	15192699	AT4G31310	1	0	0	0	0	1
Chr4	+	3UTR	15192596	AT4G31310	9	0	0	0	0	1
Chr4	+	3UTR	15192552	AT4G31310	35	2	0	0	0	1
Chr4	-	3UTR	15193860	AT4G31320	1	0	0	0	0	0
Chr4	+	3UTR	15203377	AT4G31330	1	0	0	0	0	1
Chr4	+	3UTR	15203432	AT4G31330	11	0	1	1	0	1
Chr4	+	3UTR	15209597	AT4G31340	13	0	0	0	1	0
Chr4	+	3UTR	15209568	AT4G31340	196	26	0	1	0	0
Chr4	+	3UTR	15209543	AT4G31340	273	31	0	1	0	0
Chr4	+	3UTR	15209488	AT4G31340	2	2	0	0	0	0
Chr4	+	3UTR	15209460	AT4G31340	0	2	0	0	0	0
Chr4	+	3UTR	15215893	AT4G31350	2	0	0	0	0	0
Chr4	+	3UTR	15215843	AT4G31350	6	0	0	0	0	0
Chr4	+	3UTR	15215742	AT4G31350	3	2	0	0	0	0
Chr4	+	3UTR	15215709	AT4G31350	1	0	0	0	0	0
Chr4	+	3UTR	15215671	AT4G31350	2	0	0	0	0	0
Chr4	+	3UTR	15223528	AT4G31360	7	0	0	0	1	1
Chr4	-	3UTR	15223654	AT4G31370	1	0	0	0	0	0
Chr4	+	3UTR	15230613	AT4G31380	1	0	1	0	0	0
Chr4	+	3UTR	15230645	AT4G31380	2	0	1	0	0	0
Chr4	+	3UTR	15230681	AT4G31380	4	0	0	0	0	0
Chr4	+	3UTR	15230721	AT4G31380	3	0	0	0	0	0
Chr4	+	3UTR	15237039	AT4G31390	20	4	0	0	0	0
Chr4	+	3UTR	15236953	AT4G31390	5	0	0	0	0	0
Chr4	-	3UTR	15245940	AT4G31420	1	4	0	0	0	1
Chr4	-	3UTR	15245913	AT4G31420	1	10	0	0	0	1
Chr4	-	3UTR	15245878	AT4G31420	3	36	0	1	0	1
Chr4	-	3UTR	15245833	AT4G31420	11	67	0	0	1	1
Chr4	-	3UTR	15245735	AT4G31420	1	0	0	0	0	1
Chr4	+	3UTR	15252528	AT4G31430	1	2	0	1	0	1
Chr4	+	3UTR	15252476	AT4G31430	0	6	0	0	1	1
Chr4	+	3UTR	15252144	AT4G31430	0	2	0	0	0	1
Chr4	-	3UTR	15255624	AT4G31450	2	0	0	0	0	0
Chr4	-	3UTR	15255851	AT4G31450	1	4	0	0	0	0
Chr4	-	3UTR	15259570	AT4G31460	8	42	0	0	0	1
Chr4	-	3UTR	15259467	AT4G31460	0	2	0	0	0	1
Chr4	-	3UTR	15259373	AT4G31460	0	2	0	0	0	1
Chr4	-	3UTR	15261532	AT4G31470	2	0	0	0	0	1
Chr4	-	3UTR	15261571	AT4G31470	2	0	0	0	0	1
Chr4	+	3UTR	15267799	AT4G31480	0	2	1	0	0	0
Chr4	+	3UTR	15273157	AT4G31490	2	0	0	0	0	0
Chr4	+	3UTR	15273123	AT4G31490	10	0	0	0	0	0
Chr4	+	3UTR	15273085	AT4G31490	4	0	0	0	0	0
Chr4	-	3UTR	15273573	AT4G31500	10	0	0	0	0	1
Chr4	-	3UTR	15273541	AT4G31500	38	2	0	0	0	1
Chr4	-	3UTR	15273506	AT4G31500	314	0	0	0	0	1
Chr4	-	3UTR	15273442	AT4G31500	7	0	1	0	1	0
Chr4	-	3UTR	15276159	AT4G31510	168	65	0	0	0	1
Chr4	-	3UTR	15276106	AT4G31510	7	0	0	0	0	1
Chr4	+	3UTR	15284277	AT4G31530	1	0	0	0	0	1
Chr4	+	3UTR	15284210	AT4G31530	82	6	1	0	0	1
Chr4	-	3UTR	15284388	AT4G31540	13	15	0	0	0	1
Chr4	-	3UTR	15284465	AT4G31540	3	6	0	0	0	1
Chr4	-	3UTR	15289952	AT4G31550	5	0	0	0	0	1
Chr4	+	3UTR	15296115	AT4G31560	10	0	0	0	0	0
Chr4	+	3UTR	15296161	AT4G31560	13	0	0	0	0	0
Chr4	+	3UTR	15296223	AT4G31560	77	8	1	1	1	1
Chr4	+	3UTR	15308246	AT4G31580	0	4	0	0	0	1
Chr4	+	3UTR	15308274	AT4G31580	3	18	0	0	0	1
Chr4	+	3UTR	15308309	AT4G31580	104	108	0	0	0	1
Chr4	-	3UTR	15309657	AT4G31590	0	2	0	0	0	1
Chr4	-	3UTR	15309617	AT4G31590	12	36	0	0	0	1
Chr4	-	3UTR	15309564	AT4G31590	2	2	1	0	0	1
Chr4	-	3UTR	15315071	AT4G31600	2	0	0	0	0	0
Chr4	-	3UTR	15315014	AT4G31600	1	0	0	0	0	0
Chr4	-	3UTR	15314954	AT4G31600	3	0	0	0	0	0
Chr4	-	3UTR	15314912	AT4G31600	1	0	0	0	0	0
Chr4	-	3UTR	15314873	AT4G31600	5	4	0	0	0	0
Chr4	-	3UTR	15320134	AT4G31615	1	0	0	0	0	1
Chr4	-	3UTR	15322507	AT4G31620	2	0	0	0	0	1
Chr4	-	3UTR	15335864	AT4G31670	1	8	0	0	0	1
Chr4	-	3UTR	15335825	AT4G31670	2	0	0	0	0	1
Chr4	-	3UTR	15335800	AT4G31670	1	0	0	0	0	1
Chr4	-	3UTR	15346031	AT4G31700	4	0	0	0	0	1
Chr4	-	3UTR	15346075	AT4G31700	15	6	0	1	0	1
Chr4	-	3UTR	15346126	AT4G31700	543	98	1	1	0	1
Chr4	-	3UTR	15346163	AT4G31700	4	4	0	0	0	1
Chr4	+	3UTR	15353059	AT4G31710	1	0	0	0	0	1
Chr4	-	3UTR	15354070	AT4G31720	13	20	0	0	0	1
Chr4	-	3UTR	15354033	AT4G31720	133	52	0	1	0	1
Chr4	-	3UTR	15353979	AT4G31720	7	6	0	0	0	1
Chr4	-	3UTR	15353917	AT4G31720	1	0	0	0	0	1
Chr4	+	3UTR	15361961	AT4G31730	4	0	0	0	0	0
Chr4	+	3UTR	15361841	AT4G31730	15	0	0	0	0	0
Chr4	+	3UTR	15361793	AT4G31730	8	0	0	0	0	0
Chr4	-	3UTR	15364399	AT4G31750	6	4	0	0	0	1
Chr4	-	3UTR	15364432	AT4G31750	27	6	1	1	1	1
Chr4	-	3UTR	15364473	AT4G31750	1	0	0	0	1	1
Chr4	-	3UTR	15364562	AT4G31750	0	2	0	0	0	1
Chr4	-	3UTR	15370076	AT4G31770	2	0	0	0	0	1
Chr4	+	3UTR	15377021	AT4G31780	8	29	0	1	0	0
Chr4	+	3UTR	15377099	AT4G31780	10	46	0	0	0	0
Chr4	+	3UTR	15377131	AT4G31780	0	4	0	0	0	0
Chr4	+	3UTR	15379027	AT4G31790	0	2	0	0	0	1
Chr4	+	3UTR	15385041	AT4G31800	7	12	0	0	0	1
Chr4	+	3UTR	15384999	AT4G31800	7	106	0	0	0	1
Chr4	+	3UTR	15384973	AT4G31800	18	187	0	0	0	1
Chr4	+	3UTR	15384948	AT4G31800	102	1289	1	1	0	1
Chr4	+	3UTR	15384922	AT4G31800	16	573	1	1	0	1
Chr4	+	3UTR	15384867	AT4G31800	27	951	0	0	0	1
Chr4	-	3UTR	15387120	AT4G31810	6	0	0	1	0	1
Chr4	-	3UTR	15387190	AT4G31810	0	2	0	0	0	1
Chr4	-	3UTR	15387256	AT4G31810	1	0	0	0	0	1
Chr4	-	3UTR	15390573	AT4G31820	8	0	0	0	0	1
Chr4	-	3UTR	15400732	AT4G31830	0	2	0	0	0	0
Chr4	-	3UTR	15400678	AT4G31830	1	557	0	0	0	0
Chr4	-	3UTR	15400650	AT4G31830	0	21	0	0	0	0
Chr4	-	3UTR	15400606	AT4G31830	0	170	0	0	0	0
Chr4	-	3UTR	15400568	AT4G31830	0	29	0	0	0	0
Chr4	-	3UTR	15400494	AT4G31830	0	40	0	0	0	0
Chr4	+	3UTR	15406511	AT4G31850	44	10	0	0	0	1
Chr4	-	3UTR	15406561	AT4G31860	46	481	0	0	0	1
Chr4	-	3UTR	15406505	AT4G31860	9	100	0	0	0	1
Chr4	-	3UTR	15406438	AT4G31860	28	148	0	0	0	1
Chr4	-	3UTR	15406389	AT4G31860	2	0	0	0	0	1
Chr4	+	3UTR	15411721	AT4G31870	4	4	0	0	0	1
Chr4	+	3UTR	15411786	AT4G31870	6	0	0	0	0	1
Chr4	-	3UTR	15411659	AT4G31875	14	0	0	0	0	1
Chr4	-	3UTR	15411716	AT4G31875	12	0	0	0	0	1
Chr4	-	3UTR	15411762	AT4G31875	2	0	0	0	0	1
Chr4	-	3UTR	15426642	AT4G31890	1	0	0	0	0	0
Chr4	+	3UTR	15443947	AT4G31910	2	0	0	0	0	1
Chr4	+	3UTR	15443907	AT4G31910	1	0	0	0	0	1
Chr4	+	3UTR	15443851	AT4G31910	25	0	0	0	0	1
Chr4	+	3UTR	15443730	AT4G31910	1	0	0	0	0	1
Chr4	-	3UTR	15444241	AT4G31920	8	0	0	0	0	1
Chr4	-	3UTR	15444166	AT4G31920	5	0	0	0	0	1
Chr4	-	3UTR	15444119	AT4G31920	3	0	1	0	0	1
Chr4	-	3UTR	15449656	AT4G31930	4	0	0	0	0	0
Chr4	-	3UTR	15449688	AT4G31930	1	2	0	0	0	0
Chr4	+	3UTR	15454123	AT4G31940	3	0	0	0	0	0
Chr4	+	3UTR	15454161	AT4G31940	7	0	0	0	0	0
Chr4	+	3UTR	15457118	AT4G31950	1	0	0	0	0	0
Chr4	+	3UTR	15457227	AT4G31950	2	0	0	0	0	0
Chr4	+	3UTR	15469244	AT4G31980	7	0	0	0	0	1
Chr4	+	3UTR	15469277	AT4G31980	6	0	0	0	0	1
Chr4	+	3UTR	15470605	AT4G31985	18	2	0	0	0	0
Chr4	+	3UTR	15470572	AT4G31985	462	52	1	0	1	0
Chr4	+	3UTR	15470526	AT4G31985	92	25	1	0	0	0
Chr4	+	3UTR	15470496	AT4G31985	8	0	1	0	0	0
Chr4	-	3UTR	15471000	AT4G31990	1	0	0	0	0	1
Chr4	-	3UTR	15470939	AT4G31990	27	4	1	0	0	1
Chr4	-	3UTR	15470856	AT4G31990	14	4	0	1	0	1
Chr4	-	3UTR	15470782	AT4G31990	0	4	0	0	1	1
Chr4	-	3UTR	15470748	AT4G31990	2	0	0	0	1	1
Chr4	+	3UTR	15485312	AT4G32010	0	2	0	0	0	1
Chr4	+	3UTR	15485165	AT4G32010	0	4	0	0	0	1
Chr4	+	3UTR	15485052	AT4G32010	0	2	0	0	0	1
Chr4	+	3UTR	15489548	AT4G32020	1	0	0	0	0	0
Chr4	+	3UTR	15489367	AT4G32020	1700	45	1	1	0	1
Chr4	+	3UTR	15489331	AT4G32020	24	0	0	0	0	1
Chr4	+	3UTR	15489019	AT4G32020	1	0	0	0	0	1
Chr4	+	3UTR	15493320	AT4G32030	1	4	0	0	0	0
Chr4	+	3UTR	15493285	AT4G32030	0	4	0	0	0	0
Chr4	+	3UTR	15493221	AT4G32030	0	2	0	0	0	0
Chr4	+	3UTR	15493187	AT4G32030	0	6	0	0	0	0
Chr4	+	3UTR	15493157	AT4G32030	0	12	0	0	0	0
Chr4	+	3UTR	15496444	AT4G32040	1	2	0	0	0	1
Chr4	+	3UTR	15496337	AT4G32040	5	33	1	1	1	1
Chr4	+	3UTR	15496312	AT4G32040	1	6	1	1	1	1
Chr4	+	3UTR	15496261	AT4G32040	1	6	0	0	0	1
Chr4	+	3UTR	15496220	AT4G32040	0	4	0	0	0	1
Chr4	+	3UTR	15500845	AT4G32050	31	672	0	0	0	1
Chr4	+	3UTR	15500893	AT4G32050	10	81	0	0	0	1
Chr4	+	3UTR	15500951	AT4G32050	0	2	0	0	0	1
Chr4	+	3UTR	15503583	AT4G32060	2	0	0	0	0	1
Chr4	+	3UTR	15503550	AT4G32060	8	0	0	0	0	1
Chr4	+	3UTR	15503510	AT4G32060	4	0	0	0	0	1
Chr4	+	3UTR	15503478	AT4G32060	10	0	0	0	0	1
Chr4	-	3UTR	15516952	AT4G32120	14	2	1	0	0	1
Chr4	-	3UTR	15516882	AT4G32120	2	0	0	0	0	1
Chr4	-	3UTR	15516820	AT4G32120	1	0	0	0	0	1
Chr4	-	3UTR	15516765	AT4G32120	3	0	0	0	0	1
Chr4	-	3UTR	15520269	AT4G32130	0	2	0	0	0	1
Chr4	-	3UTR	15520140	AT4G32130	2	30	0	0	0	1
Chr4	-	3UTR	15520066	AT4G32130	0	9	1	0	1	1
Chr4	-	3UTR	15520025	AT4G32130	2	0	0	0	0	1
Chr4	-	3UTR	15520000	AT4G32130	1	0	0	0	0	1
Chr4	-	3UTR	15522883	AT4G32140	7	0	1	1	1	1
Chr4	-	3UTR	15522849	AT4G32140	2	0	0	0	0	1
Chr4	-	3UTR	15526276	AT4G32150	3	0	0	0	0	1
Chr4	-	3UTR	15526249	AT4G32150	107	8	0	0	0	1
Chr4	-	3UTR	15526218	AT4G32150	252	2	0	0	0	1
Chr4	-	3UTR	15526193	AT4G32150	10	0	0	0	0	1
Chr4	-	3UTR	15526166	AT4G32150	269	8	0	1	0	1
Chr4	-	3UTR	15526140	AT4G32150	359	2	0	1	1	1
Chr4	-	3UTR	15526115	AT4G32150	40	0	0	0	1	1
Chr4	+	3UTR	15533199	AT4G32160	12	12	0	0	0	1
Chr4	+	3UTR	15533154	AT4G32160	5	10	0	0	0	1
Chr4	+	3UTR	15537690	AT4G32175	2	0	0	0	0	0
Chr4	+	3UTR	15537660	AT4G32175	10	0	0	0	0	0
Chr4	+	3UTR	15537607	AT4G32175	69	14	0	0	0	0
Chr4	-	3UTR	15537582	AT4G32180	33	34	1	0	0	1
Chr4	-	3UTR	15537529	AT4G32180	1	0	0	0	0	1
Chr4	-	3UTR	15537503	AT4G32180	1	0	0	0	0	1
Chr4	+	3UTR	15547849	AT4G32190	0	4	0	0	0	1
Chr4	+	3UTR	15547807	AT4G32190	0	2	0	0	0	1
Chr4	+	3UTR	15547758	AT4G32190	1	2	0	1	0	1
Chr4	+	3UTR	15547721	AT4G32190	1	0	0	0	0	1
Chr4	+	3UTR	15555092	AT4G32200	1	0	0	0	0	0
Chr4	+	3UTR	15569178	AT4G32240	37	8	1	0	1	1
Chr4	+	3UTR	15569148	AT4G32240	18	4	0	0	0	1
Chr4	+	3UTR	15569120	AT4G32240	6	6	0	0	0	1
Chr4	-	3UTR	15570157	AT4G32250	34	151	0	1	0	1
Chr4	-	3UTR	15570091	AT4G32250	3	12	0	0	0	1
Chr4	-	3UTR	15570118	AT4G32250	5	8	0	0	0	1
Chr4	-	3UTR	15573705	AT4G32260	2	0	1	1	0	1
Chr4	-	3UTR	15573799	AT4G32260	1	0	0	0	0	1
Chr4	-	3UTR	15574866	AT4G32270	10	0	0	0	0	0
Chr4	-	3UTR	15574899	AT4G32270	1	0	0	0	0	0
Chr4	-	3UTR	15574943	AT4G32270	1	0	0	0	0	0
Chr4	-	3UTR	15574990	AT4G32270	2	0	0	0	0	0
Chr4	-	3UTR	15577019	AT4G32272	1	0	0	0	0	1
Chr4	-	3UTR	15576902	AT4G32272	3	0	0	0	0	1
Chr4	-	3UTR	15576823	AT4G32272	2	2	0	0	0	1
Chr4	+	3UTR	15584698	AT4G32280	3	0	0	0	1	1
Chr4	+	3UTR	15588071	AT4G32285	2	2	0	0	0	1
Chr4	+	3UTR	15594241	AT4G32295	0	12	0	0	0	1
Chr4	+	3UTR	15594274	AT4G32295	1	20	0	1	0	1
Chr4	+	3UTR	15594303	AT4G32295	2	20	0	0	0	1
Chr4	+	3UTR	15594368	AT4G32295	0	2	0	0	0	1
Chr4	+	3UTR	15602603	AT4G32300	38	28	0	0	0	1
Chr4	+	3UTR	15602573	AT4G32300	10	13	0	1	0	1
Chr4	+	3UTR	15602542	AT4G32300	5	6	0	1	0	1
Chr4	+	3UTR	15602485	AT4G32300	2	0	0	0	0	1
Chr4	+	3UTR	15605379	AT4G32320	0	2	0	0	0	1
Chr4	+	3UTR	15605340	AT4G32320	24	204	0	0	0	1
Chr4	+	3UTR	15612176	AT4G32330	4	0	0	0	0	1
Chr4	+	3UTR	15612139	AT4G32330	1	2	0	0	0	1
Chr4	+	3UTR	15612107	AT4G32330	0	2	0	0	0	1
Chr4	+	3UTR	15612075	AT4G32330	6	0	0	0	0	1
Chr4	-	3UTR	15612677	AT4G32340	99	2	0	1	1	0
Chr4	-	3UTR	15612651	AT4G32340	9	0	0	1	1	0
Chr4	-	3UTR	15612602	AT4G32340	3	0	0	0	0	0
Chr4	-	3UTR	15612492	AT4G32340	1	0	0	0	0	1
Chr4	+	3UTR	15620905	AT4G32350	0	2	0	0	0	0
Chr4	+	3UTR	15620783	AT4G32350	5	2	0	0	0	1
Chr4	+	3UTR	15624889	AT4G32360	0	2	0	0	0	1
Chr4	+	3UTR	15640428	AT4G32400	23	46	0	0	0	1
Chr4	+	3UTR	15640369	AT4G32400	4	0	0	0	0	1
Chr4	+	3UTR	15640336	AT4G32400	5	12	0	0	0	1
Chr4	-	3UTR	15640764	AT4G32410	4	2	0	0	0	1
Chr4	-	3UTR	15640651	AT4G32410	43	16	0	1	0	1
Chr4	-	3UTR	15640619	AT4G32410	1	0	0	0	0	1
Chr4	-	3UTR	15640546	AT4G32410	0	2	0	0	0	1
Chr4	-	3UTR	15640509	AT4G32410	0	2	0	0	0	1
Chr4	-	3UTR	15640733	AT4G32410	7	0	0	0	0	1
Chr4	+	3UTR	15655347	AT4G32430	0	2	0	0	0	0
Chr4	+	3UTR	15655408	AT4G32430	1	0	0	0	0	0
Chr4	+	3UTR	15655455	AT4G32430	0	2	0	0	0	0
Chr4	+	3UTR	15655492	AT4G32430	3	2	0	0	0	0
Chr4	+	3UTR	15659034	AT4G32440	3	0	0	0	0	1
Chr4	+	3UTR	15658994	AT4G32440	2	4	0	0	0	1
Chr4	+	3UTR	15662833	AT4G32450	4	6	0	0	0	1
Chr4	-	3UTR	15662871	AT4G32460	29	0	0	0	0	1
Chr4	-	3UTR	15662815	AT4G32460	14	0	1	1	0	0
Chr4	-	3UTR	15669227	AT4G32470	10	4	0	0	0	1
Chr4	-	3UTR	15669384	AT4G32470	0	4	1	0	1	1
Chr4	-	3UTR	15669418	AT4G32470	1	10	1	1	0	1
Chr4	-	3UTR	15669575	AT4G32470	0	2	0	0	0	1
Chr4	+	3UTR	15678032	AT4G32480	4	0	0	0	0	1
Chr4	+	3UTR	15677986	AT4G32480	3	0	1	0	0	1
Chr4	+	3UTR	15677923	AT4G32480	2	2	0	0	0	1
Chr4	+	3UTR	15677884	AT4G32480	3	0	0	0	0	1
Chr4	+	3UTR	15677843	AT4G32480	4	4	0	0	0	1
Chr4	-	3UTR	15689447	AT4G32520	0	2	0	0	0	1
Chr4	-	3UTR	15689485	AT4G32520	0	4	0	0	0	1
Chr4	-	3UTR	15693307	AT4G32530	2	0	1	0	0	1
Chr4	-	3UTR	15693282	AT4G32530	1	0	1	0	0	1
Chr4	-	3UTR	15693210	AT4G32530	106	2	1	0	1	1
Chr4	-	3UTR	15693162	AT4G32530	73	6	0	0	0	1
Chr4	-	3UTR	15693127	AT4G32530	37	2	0	0	0	1
Chr4	+	3UTR	15713469	AT4G32551	1	2	0	0	0	0
Chr4	+	3UTR	15713522	AT4G32551	1	2	0	0	0	1
Chr4	+	3UTR	15713601	AT4G32551	17	54	1	1	1	1
Chr4	+	3UTR	15716313	AT4G32560	5	0	0	0	0	0
Chr4	+	3UTR	15716285	AT4G32560	1	29	0	0	0	0
Chr4	+	3UTR	15716257	AT4G32560	2	31	0	0	0	0
Chr4	+	3UTR	15716217	AT4G32560	0	13	0	0	0	0
Chr4	-	3UTR	15716208	AT4G32570	1	0	0	0	0	1
Chr4	-	3UTR	15716238	AT4G32570	4	0	0	0	0	1
Chr4	+	3UTR	15722869	AT4G32590	20	0	0	0	1	1
Chr4	+	3UTR	15722936	AT4G32590	2	0	1	0	0	1
Chr4	+	3UTR	15726147	AT4G32600	3	36	0	0	0	1
Chr4	+	3UTR	15726099	AT4G32600	11	419	0	0	0	1
Chr4	-	3UTR	15726308	AT4G32605	0	2	0	0	0	1
Chr4	-	3UTR	15726271	AT4G32605	13	6	1	0	0	1
Chr4	-	3UTR	15726224	AT4G32605	6	0	0	0	0	0
Chr4	-	3UTR	15728091	AT4G32610	2	4	0	0	0	1
Chr4	-	3UTR	15728137	AT4G32610	8	2	0	0	0	1
Chr4	-	3UTR	15728170	AT4G32610	8	53	0	0	0	1
Chr4	+	3UTR	15750821	AT4G32640	1	0	0	0	0	1
Chr4	+	3UTR	15750751	AT4G32640	4	0	0	0	0	1
Chr4	+	3UTR	15750722	AT4G32640	1	0	0	0	0	1
Chr4	-	3UTR	15751452	AT4G32650	2	14	0	1	0	0
Chr4	-	3UTR	15751405	AT4G32650	4	6	0	0	1	0
Chr4	-	3UTR	15751328	AT4G32650	0	6	0	0	0	0
Chr4	+	3UTR	15759314	AT4G32660	41	56	1	0	0	1
Chr4	+	3UTR	15759270	AT4G32660	2	2	0	0	0	1
Chr4	+	3UTR	15759199	AT4G32660	1	2	0	0	0	1
Chr4	-	3UTR	15759313	AT4G32670	0	2	0	0	0	1
Chr4	-	3UTR	15759369	AT4G32670	0	2	0	0	0	1
Chr4	-	3UTR	15759421	AT4G32670	0	2	0	0	0	1
Chr4	-	3UTR	15763337	AT4G32680	3	68	0	0	0	1
Chr4	-	3UTR	15763296	AT4G32680	10	92	0	0	0	1
Chr4	-	3UTR	15763263	AT4G32680	24	165	0	0	0	1
Chr4	+	3UTR	15766943	AT4G32690	1	0	0	0	0	1
Chr4	+	3UTR	15767016	AT4G32690	1	0	0	0	0	1
Chr4	+	3UTR	15783419	AT4G32710	0	2	0	0	0	0
Chr4	+	3UTR	15789878	AT4G32720	0	6	1	1	1	1
Chr4	+	3UTR	15789836	AT4G32720	5	233	0	1	0	1
Chr4	+	3UTR	15789799	AT4G32720	2	163	0	0	0	1
Chr4	-	3UTR	15796171	AT4G32750	7	12	1	0	0	1
Chr4	-	3UTR	15796073	AT4G32750	1	4	0	0	0	1
Chr4	-	3UTR	15796024	AT4G32750	13	19	0	0	0	1
Chr4	-	3UTR	15795984	AT4G32750	1	0	0	0	0	1
Chr4	+	3UTR	15804179	AT4G32760	2	2	0	0	0	1
Chr4	+	3UTR	15804110	AT4G32760	3	2	0	0	0	1
Chr4	+	3UTR	15804063	AT4G32760	4	0	0	0	0	1
Chr4	+	3UTR	15807927	AT4G32770	0	4	0	0	0	1
Chr4	+	3UTR	15807966	AT4G32770	5	147	1	0	0	1
Chr4	+	3UTR	15811911	AT4G32785	2	0	0	0	0	1
Chr4	+	3UTR	15811870	AT4G32785	2	0	0	0	0	1
Chr4	+	3UTR	15814912	AT4G32790	1	0	0	0	0	1
Chr4	+	3UTR	15820742	AT4G32800	1	0	0	0	0	0
Chr4	+	3UTR	15820665	AT4G32800	5	0	1	0	0	1
Chr4	+	3UTR	15820606	AT4G32800	6	0	0	0	0	1
Chr4	+	3UTR	15820505	AT4G32800	4	0	0	0	0	1
Chr4	+	3UTR	15831458	AT4G32810	1	0	0	1	1	1
Chr4	-	3UTR	15831493	AT4G32820	1	0	0	0	0	0
Chr4	+	3UTR	15844538	AT4G32830	10	0	0	0	0	1
Chr4	-	3UTR	15844925	AT4G32840	3	0	0	0	0	0
Chr4	+	3UTR	15862742	AT4G32870	8	10	0	0	0	1
Chr4	+	3UTR	15862704	AT4G32870	1	0	0	0	0	1
